WL,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50,S51,S52,S53,S54,S55,S56,S57,S58,S59,S60,S61,S62,S63,S64,S65,S66,S67,S68,S69,S70,S71,S72,S73,S74,S75,S76,S77,S78,S79,S80,S81,S82,S83,S84,S85,S86,S87,S88,S89,S90,S91,S92,S93,S94,S95,S96,S97,S98,S99,S100,S101,S102,S103,S104,S105,S106,S107,S108,S109,S110
1623.7692,92.4547,97.1889,100.191,99.7095,95.712,96.2116,89.4924,96.9682,40.4601,91.7919,93.7631,94.3335,98.2133,86.0398,97.0273,94.5055,96.5057,89.7694,101.376,99.1739,93.0684,106.187,96.3444,106.231,105.362,103.124,107.803,106.154,106.875,96.433,92.3003,102.431,105.093,80.9922,80.4577,103.251,101.672,93.7418,98.9602,103.927,96.4122,95.8426,96.635,98.932,98.2925,91.7366,93.4827,87.6198,96.5183,95.7873,95.9659,96.1091,95.2234,97.4109,96.8513,93.8655,95.0759,95.4437,95.3376,94.28,95.8814,92.2138,93.8137,94.3911,116.857,113.273,101.499,115.923,112.858,105.861,114.033,115.865,113.522,114.723,116.975,113.405,112.999,95.345,115.32,99.3275,95.7873,100.033,99.0644,97.1118,99.7566,97.9106,96.6401,98.0015,100.8,100.131,95.1134,96.8458,89.8994,94.2855,94.5712,93.7656,98.5917,96.8839,94.4496,97.435,100.561,99.8591,98.5852,98.3154,98.2197,98.5244,96.1128,99.342,100.438,99.5853
1624.7334,92.3107,97.2211,100.268,99.7904,95.7555,96.2905,89.5433,97.0719,39.6493,91.9003,93.9298,94.4455,98.3909,86.164,97.001,94.4959,96.4878,89.7254,101.382,99.1704,93.048,106.128,96.264,106.225,105.34,103.083,107.789,106.151,106.891,96.2491,92.1952,102.441,105.168,80.8816,80.4122,103.349,101.723,93.7999,99.058,104.052,96.5363,95.9237,96.7303,99.041,98.4736,91.9128,93.6042,87.7145,96.5203,95.7905,95.9684,96.1362,95.2416,97.4352,96.8752,93.8771,95.105,95.4786,95.3684,94.3151,95.9546,92.2339,93.8549,94.4308,116.797,113.187,101.367,115.858,112.773,105.803,113.928,115.804,113.452,114.661,116.925,113.363,112.965,95.3463,115.275,99.3265,95.7666,100.025,99.0598,97.0827,99.746,97.8604,96.5779,97.9505,100.778,100.105,95.1008,96.8338,89.8733,94.2446,94.5541,93.7063,98.5743,96.8427,94.4906,97.403,100.544,99.84,98.5425,98.2961,98.1939,98.4846,96.0632,99.3131,100.419,99.5616
1625.6976,92.2079,97.3198,100.44,99.9809,95.9054,96.4825,89.6996,97.3144,39.0492,92.1636,94.2703,94.7564,98.7859,86.4502,96.9849,94.5004,96.5084,89.6928,101.41,99.1901,93.041,106.068,96.1851,106.236,105.333,103.06,107.793,106.168,106.939,96.1372,92.1864,102.562,105.369,80.8686,80.4702,103.588,101.927,93.992,99.3162,104.348,96.8222,96.1938,97.0186,99.3426,98.8503,92.2844,93.974,88.0121,96.5463,95.8318,96.0189,96.2108,95.3136,97.5207,96.9632,93.9571,95.2037,95.5854,95.4842,94.427,96.0993,92.3341,93.9774,94.555,116.752,113.12,101.269,115.821,112.727,105.744,113.856,115.776,113.413,114.628,116.903,113.351,112.959,95.347,115.253,99.3284,95.7461,100.021,99.0509,97.0617,99.7374,97.8182,96.5245,97.907,100.758,100.069,95.091,96.8093,89.8204,94.1917,94.5349,93.6391,98.5526,96.8026,94.5064,97.367,100.526,99.8188,98.4996,98.2703,98.1644,98.45,96.0215,99.2795,100.39,99.5344
1626.6619,92.1067,97.4407,100.653,100.217,96.0957,96.7181,89.8907,97.6072,38.5297,92.4816,94.6799,95.1496,99.2694,86.7852,96.9735,94.51,96.5564,89.652,101.444,99.2138,93.0208,105.997,96.0922,106.25,105.329,103.043,107.805,106.193,106.998,96.0661,92.2162,102.728,105.619,80.8806,80.5575,103.881,102.195,94.2275,99.6368,104.713,97.1716,96.5439,97.383,99.7199,99.2984,92.7296,94.4621,88.3833,96.5814,95.8903,96.0913,96.3043,95.409,97.6352,97.0811,94.0712,95.3345,95.7217,95.6386,94.5711,96.2725,92.4705,94.1337,94.7155,116.721,113.066,101.198,115.803,112.708,105.679,113.808,115.77,113.395,114.609,116.899,113.354,112.972,95.348,115.245,99.334,95.727,100.023,99.0369,97.0478,99.7321,97.788,96.4778,97.8756,100.745,100.035,95.0858,96.7776,89.7484,94.1288,94.5136,93.5652,98.531,96.7666,94.509,97.329,100.508,99.7982,98.4609,98.2422,98.1364,98.4211,95.993,99.247,100.358,99.5084
1627.6261,91.9838,97.5605,100.873,100.457,96.2887,96.9575,90.075,97.9004,37.9742,92.7937,95.0972,95.5548,99.7623,87.1036,96.9626,94.5165,96.6243,89.5888,101.473,99.2314,92.9731,105.912,95.9751,106.259,105.32,103.023,107.818,106.216,107.051,96.0078,92.2406,102.893,105.873,80.8669,80.6224,104.175,102.469,94.4493,99.9593,105.082,97.5228,96.9036,97.7516,100.102,99.7423,93.1757,94.9852,88.7462,96.6182,95.9526,96.168,96.4013,95.5088,97.7585,97.2075,94.1964,95.4727,95.8605,95.8,94.7206,96.4507,92.6138,94.2928,94.8802,116.7,113.018,101.148,115.793,112.703,105.604,113.773,115.771,113.384,114.595,116.902,113.363,112.993,95.3509,115.241,99.3416,95.7098,100.027,99.0167,97.0364,99.7283,97.7687,96.4342,97.8536,100.74,100.007,95.0839,96.746,89.6691,94.059,94.4918,93.4871,98.5129,96.7363,94.509,97.2916,100.491,99.7797,98.4279,98.2158,98.1135,98.3974,95.9795,99.2188,100.329,99.4869
1628.5903,91.8407,97.6678,101.079,100.679,96.4639,97.1768,90.2265,98.1653,37.3559,93.0665,95.4849,95.9331,100.218,87.3732,96.9526,94.5138,96.7036,89.4958,101.494,99.2392,92.896,105.82,95.8342,106.261,105.307,103,107.833,106.234,107.097,95.9529,92.24,103.038,106.104,80.8061,80.6395,104.443,102.719,94.6292,100.251,105.419,97.8392,97.2341,98.0863,100.453,100.139,93.5809,95.489,89.0547,96.6536,96.0131,96.2402,96.4945,95.6035,97.8783,97.3303,94.3194,95.6029,95.9868,95.9498,94.863,96.6193,92.7463,94.4382,95.0309,116.692,112.983,101.117,115.791,112.713,105.52,113.753,115.778,113.382,114.588,116.914,113.378,113.025,95.3549,115.246,99.3484,95.6941,100.031,98.9898,97.0233,99.7229,97.7582,96.3928,97.8361,100.742,99.9895,95.0807,96.7206,89.5912,93.9858,94.4708,93.4079,98.4991,96.7131,94.5087,97.2562,100.479,99.7648,98.4019,98.1919,98.0962,98.3793,95.9815,99.1956,100.308,99.4718
1629.5546,91.6888,97.7421,101.243,100.851,96.5908,97.3389,90.3083,98.3573,36.7155,93.2565,95.786,96.2281,100.572,87.5499,96.9462,94.4974,96.7801,89.3719,101.501,99.2329,92.7935,105.735,95.6792,106.254,105.294,102.978,107.853,106.245,107.132,95.9013,92.2047,103.143,106.284,80.6877,80.592,104.65,102.907,94.7367,100.469,105.681,98.0739,97.487,98.3393,100.722,100.433,93.8881,95.8986,89.2553,96.6819,96.0652,96.2989,96.572,95.6813,97.9773,97.4333,94.4223,95.7053,96.0833,96.0671,94.9813,96.7546,92.8458,94.5513,95.1456,116.706,112.973,101.111,115.805,112.743,105.43,113.757,115.803,113.398,114.599,116.946,113.408,113.071,95.3566,115.272,99.3517,95.6785,100.034,98.9557,97.0046,99.7114,97.7521,96.3524,97.8158,100.741,99.977,95.0654,96.7033,89.517,93.9116,94.4487,93.3301,98.486,96.6963,94.5029,97.2208,100.471,99.7527,98.3809,98.1666,98.0799,98.3642,95.994,99.1732,100.292,99.4593
1630.5188,91.5294,97.749,101.321,100.925,96.6209,97.3885,90.2696,98.4082,36.0939,93.2976,95.9169,96.3527,100.727,87.5613,96.9441,94.4646,96.8378,89.2208,101.49,99.2045,92.6685,105.666,95.5206,106.235,105.281,102.957,107.874,106.245,107.152,95.8481,92.119,103.173,106.368,80.4955,80.4573,104.742,102.98,94.7258,100.554,105.798,98.1615,97.5906,98.4372,100.833,100.542,94.0151,96.114,89.274,96.6927,96.0964,96.3288,96.6126,95.7218,98.0296,97.4904,94.4786,95.752,96.1233,96.1232,95.0467,96.8212,92.8811,94.6033,95.1928,116.745,112.996,101.128,115.838,112.793,105.336,113.787,115.847,113.435,114.629,117,113.454,113.129,95.3529,115.319,99.3503,95.6616,100.032,98.913,96.9749,99.6882,97.7412,96.3054,97.7812,100.723,99.9551,95.0219,96.6919,89.4441,93.8361,94.4208,93.2523,98.467,96.6802,94.4827,97.1787,100.461,99.7378,98.3573,98.1307,98.0541,98.3423,96.0038,99.1402,100.269,99.437
1631.483,91.3477,97.647,101.263,100.846,96.498,97.2637,90.0554,98.241,35.4949,93.1104,95.7832,96.2036,100.574,87.3168,96.9427,94.4139,96.8666,89.046,101.45,99.1434,92.5178,105.609,95.3625,106.199,105.262,102.931,107.887,106.224,107.14,95.7791,91.9546,103.081,106.299,80.1988,80.2007,104.651,102.869,94.5367,100.43,105.688,98.0271,97.4576,98.2905,100.691,100.371,93.8675,96.0294,89.0232,96.6725,96.0885,96.3082,96.589,95.6974,98.0043,97.4694,94.4557,95.7099,96.0722,96.0831,95.0206,96.7785,92.8149,94.5566,95.1332,116.801,113.042,101.158,115.884,112.852,105.239,113.833,115.901,113.483,114.669,117.064,113.504,113.186,95.3435,115.378,99.3445,95.643,100.024,98.8609,96.9301,99.649,97.7162,96.2426,97.723,100.674,99.9089,94.9388,96.683,89.3701,93.758,94.3832,93.1718,98.4374,96.6583,94.4431,97.1246,100.443,99.7133,98.3232,98.0779,98.0099,98.3026,95.9974,99.0871,100.226,99.3929
1632.4473,91.1215,97.3944,101.012,100.556,96.1663,96.9038,89.6123,97.7786,34.9047,92.6083,95.288,95.6719,99.9935,86.7172,96.9352,94.3434,96.8656,88.8483,101.373,99.0382,92.3316,105.558,95.201,106.139,105.227,102.889,107.877,106.171,107.075,95.6757,91.6693,102.81,106.011,79.7516,79.7724,104.3,102.494,94.0963,100.015,105.256,97.5873,96.9895,97.7986,100.19,99.8178,93.3426,95.5405,88.4026,96.6062,96.0183,96.2091,96.4694,95.5731,97.866,97.3318,94.3162,95.5399,95.8871,95.9052,94.8564,96.5831,92.6033,94.3639,94.9195,116.855,113.089,101.185,115.919,112.9,105.131,113.868,115.94,113.517,114.691,117.107,113.534,113.215,95.3323,115.422,99.3351,95.6254,100.011,98.8056,96.8744,99.601,97.6798,96.167,97.6477,100.602,99.8424,94.8288,96.6755,89.2992,93.6803,94.3407,93.0916,98.4025,96.6322,94.3922,97.0654,100.42,99.6828,98.2824,98.0175,97.9536,98.2473,95.9772,99.0215,100.168,99.3328
1633.4115,90.8408,96.9623,100.523,100.008,95.5881,96.2655,88.9065,96.9664,34.3523,91.7188,94.3538,94.6693,98.8887,85.6844,96.9118,94.2526,96.8468,88.6298,101.253,98.8819,92.0991,105.507,95.0294,106.047,105.161,102.819,107.822,106.074,106.934,95.5259,91.2161,102.304,105.433,79.1054,79.1178,103.615,101.781,93.3328,99.2313,104.409,96.7642,96.093,96.8692,99.2294,98.7893,92.3482,94.5643,87.3173,96.4799,95.8601,96.0004,96.2221,95.3099,97.5795,97.0377,94.0221,95.2018,95.5216,95.5466,94.5055,96.1941,92.2017,93.9733,94.5015,116.876,113.101,101.182,115.909,112.907,105.005,113.853,115.918,113.494,114.656,117.085,113.504,113.179,95.3282,115.407,99.3235,95.6158,99.9971,98.7666,96.8289,99.5703,97.6547,96.1058,97.5894,100.546,99.7935,94.7446,96.6727,89.2484,93.6167,94.3123,93.0283,98.3834,96.6185,94.3583,97.0295,100.414,99.6675,98.2597,97.9856,97.917,98.2036,95.9728,98.9809,100.129,99.2945
1634.3757,90.5485,96.3917,99.8238,99.2391,94.8219,95.4074,88.0083,95.8795,33.9945,90.499,93.0474,93.2641,97.3322,84.2984,96.8637,94.1509,96.8438,88.4093,101.099,98.6916,91.83,105.465,94.85,105.933,105.061,102.717,107.71,105.936,106.708,95.3505,90.5957,101.576,104.571,78.2774,78.2466,102.616,100.754,92.2704,98.114,103.172,95.5925,94.8006,95.544,97.8471,97.3478,90.9351,93.176,85.8115,96.298,95.6089,95.6772,95.8501,94.9016,97.1496,96.5878,93.577,94.6993,94.9747,95.013,93.9678,95.6278,91.6176,93.3824,93.8833,116.82,113.029,101.119,115.804,112.841,104.862,113.735,115.781,113.358,114.515,116.939,113.372,113.035,95.3456,115.284,99.3124,95.6238,99.9866,98.7716,96.8246,99.5924,97.6712,96.0987,97.5949,100.564,99.8154,94.7603,96.6825,89.2484,93.5911,94.3272,93.0079,98.4094,96.6408,94.382,97.058,100.452,99.6962,98.2892,98.0331,97.9452,98.2115,96.024,99.0173,100.161,99.3308
1635.34,90.3846,95.8991,99.1602,98.5275,94.1667,94.6497,87.2436,94.9266,34.1426,89.37,91.8377,91.9623,95.8808,83.0628,96.7974,94.0724,96.9144,88.2427,100.972,98.5439,91.5948,105.464,94.6916,105.842,104.96,102.614,107.566,105.801,106.463,95.2405,89.9797,100.874,103.704,77.4952,77.3947,101.643,99.7644,91.2471,97.0497,101.96,94.4688,93.5518,94.2864,96.5185,96.0186,89.6011,91.9135,84.3752,96.1238,95.3433,95.3404,95.4795,94.4721,96.7227,96.1305,93.1324,94.1953,94.4181,94.4832,93.4217,95.087,91.041,92.777,93.2654,116.665,112.848,100.988,115.594,112.705,104.725,113.507,115.517,113.102,114.272,116.664,113.139,112.795,95.3942,115.05,99.3049,95.6514,99.9808,98.8255,96.8687,99.6673,97.722,96.1457,97.6636,100.66,99.9047,94.8864,96.7109,89.3197,93.6163,94.3942,93.0364,98.4806,96.696,94.4725,97.1564,100.523,99.7621,98.3643,98.1642,98.0399,98.2723,96.1211,99.1292,100.264,99.439
1636.3042,90.4993,95.8073,98.95,98.3261,94.0636,94.4799,87.0786,94.7253,34.9957,89.0201,91.4884,91.5926,95.4549,82.7687,96.748,94.0613,97.0867,88.1855,100.962,98.5452,91.5028,105.533,94.5953,105.837,104.924,102.572,107.473,105.755,106.347,95.311,89.7012,100.643,103.374,77.1559,76.9996,101.318,99.4437,90.8721,96.7235,101.54,94.1002,93.1413,93.9123,96.0955,95.685,89.2134,91.6629,83.873,96.0708,95.2316,95.2016,95.3505,94.2828,96.5752,95.9581,92.9792,94.0034,94.1926,94.2972,93.219,94.9304,90.8284,92.5312,93.0335,116.48,112.637,100.851,115.376,112.584,104.634,113.279,115.247,112.845,114.05,116.397,112.927,112.59,95.4552,114.829,99.3033,95.6802,99.9766,98.8829,96.9206,99.7343,97.7517,96.185,97.7203,100.747,99.9718,95.013,96.7485,89.4252,93.66,94.4695,93.0701,98.5424,96.7388,94.5696,97.2539,100.565,99.8087,98.4185,98.2894,98.125,98.3271,96.1872,99.2245,100.353,99.5275
1637.2684,90.8386,96.1556,99.301,98.7341,94.5626,94.9705,87.546,95.3612,36.3214,89.5983,92.1662,92.3396,96.2677,83.5558,96.7446,94.111,97.3003,88.201,101.072,98.6892,91.556,105.647,94.5518,105.918,104.976,102.614,107.489,105.822,106.425,95.5421,89.8612,101.005,103.758,77.3374,77.1772,101.815,99.9596,91.2993,97.3052,102.133,94.6645,93.7809,94.6185,96.7965,96.5117,89.9744,92.5851,84.51,96.1668,95.3379,95.3384,95.5334,94.4295,96.7857,96.1633,93.2049,94.2169,94.4084,94.5543,93.4725,95.2403,91.0787,92.7701,93.3018,116.376,112.521,100.786,115.279,112.565,104.591,113.188,115.125,112.738,113.98,116.299,112.866,112.546,95.4918,114.758,99.3058,95.6904,99.9769,98.9054,96.9512,99.758,97.7503,96.193,97.7337,100.779,99.9845,95.0662,96.7756,89.4965,93.6726,94.5053,93.0654,98.5563,96.748,94.6182,97.2908,100.559,99.8164,98.4245,98.3381,98.152,98.3521,96.2006,99.2505,100.382,99.5516
1638.2327,91.2082,96.6628,99.8977,99.3936,95.2764,95.7094,88.2173,96.3043,37.7773,90.5581,93.2685,93.5519,97.6025,84.7707,96.7742,94.1721,97.4822,88.1984,101.216,98.865,91.643,105.758,94.5061,106.021,105.07,102.696,107.575,105.937,106.602,95.804,90.2086,101.617,104.465,77.7023,77.5815,102.666,100.826,92.05,98.2585,103.161,95.6093,94.861,95.7617,97.9601,97.7536,91.1959,93.9415,85.5972,96.3237,95.5502,95.6069,95.8511,94.7342,97.149,96.5362,93.598,94.6059,94.8206,95.0042,93.9304,95.7341,91.5239,93.2288,93.7855,116.374,112.521,100.797,115.306,112.635,104.554,113.232,115.153,112.779,114.046,116.359,112.939,112.634,95.4948,114.828,99.3094,95.6849,99.9863,98.9046,96.9747,99.7666,97.7604,96.2062,97.7472,100.802,99.9978,95.0893,96.7863,89.5175,93.6436,94.5061,93.0266,98.5434,96.7495,94.6299,97.2868,100.547,99.8207,98.4217,98.3388,98.1527,98.3807,96.2141,99.2499,100.392,99.5598
1639.1969,91.4916,97.0949,100.442,99.9795,95.8848,96.3464,88.7515,97.1074,39.2559,91.4031,94.2473,94.6352,98.7987,85.8412,96.8108,94.2133,97.6155,88.1332,101.331,98.9986,91.6837,105.842,94.4229,106.101,105.158,102.775,107.673,106.039,106.776,96.0142,90.5049,102.163,105.115,77.9622,77.8968,103.433,101.599,92.6923,99.1031,104.086,96.4368,95.8255,96.7686,98.9882,98.7774,92.2695,95.1097,86.5226,96.4643,95.7539,95.8619,96.14,95.0179,97.4771,96.8773,93.9607,94.9566,95.1953,95.415,94.3531,96.1669,91.9203,93.651,94.2198,116.427,112.587,100.845,115.392,112.737,104.494,113.337,115.25,112.886,114.164,116.487,113.065,112.766,95.478,114.955,99.3135,95.6743,100.001,98.8966,96.9995,99.7783,97.7931,96.2354,97.7787,100.834,100.032,95.1132,96.7862,89.5103,93.5859,94.4916,92.9692,98.5272,96.7589,94.6258,97.2709,100.548,99.8367,98.4301,98.3279,98.1527,98.4231,96.2493,99.253,100.408,99.5786
1640.1611,91.6649,97.3701,100.814,100.368,96.2763,96.7564,89.0383,97.6127,40.7611,91.9441,94.8933,95.3607,99.6001,86.5553,96.8392,94.2286,97.7092,88.0059,101.402,99.0733,91.6589,105.901,94.2975,106.149,105.22,102.834,107.753,106.107,106.901,96.1552,90.6623,102.528,105.555,78.0249,78.0127,103.955,102.117,93.073,99.6661,104.707,96.9684,96.4714,97.4344,99.6648,99.3697,92.9791,95.8789,87.0719,96.5606,95.902,96.0446,96.3388,95.2094,97.7012,97.1108,94.2178,95.1898,95.4434,95.7,94.6487,96.4524,92.1794,93.9381,94.5064,116.5,112.678,100.902,115.491,112.837,104.405,113.452,115.363,113.007,114.282,116.621,113.194,112.894,95.454,115.088,99.3186,95.6634,100.013,98.882,97.0179,99.7862,97.8298,96.262,97.81,100.858,100.065,95.1249,96.7802,89.4925,93.509,94.4688,92.8979,98.5106,96.7715,94.6078,97.2482,100.553,99.8528,98.4394,98.3101,98.1474,98.4609,96.2886,99.2522,100.418,99.5948
1641.1254,91.7323,97.4754,100.988,100.535,96.4321,96.9181,89.0693,97.7963,42.2525,92.1442,95.1649,95.6809,99.9535,86.8719,96.8536,94.2196,97.7695,87.831,101.426,99.0911,91.5739,105.937,94.1405,106.167,105.255,102.869,107.806,106.138,106.968,96.2292,90.6714,102.693,105.754,77.8931,77.9236,104.202,102.352,93.1738,99.9188,104.988,97.1777,96.7643,97.7264,99.9556,99.5114,93.2912,96.2202,87.221,96.6065,95.9831,96.1411,96.4353,95.2944,97.809,97.2221,94.3535,95.2915,95.5487,95.8413,94.7984,96.5768,92.2866,94.0707,94.6282,116.58,112.775,100.958,115.586,112.923,104.295,113.556,115.469,113.117,114.382,116.737,113.307,112.999,95.4285,115.206,99.3253,95.6529,100.02,98.8567,97.0209,99.7788,97.8512,96.2667,97.8208,100.856,100.074,95.1043,96.7707,89.4696,93.4185,94.4381,92.8129,98.4892,96.7782,94.5714,97.2142,100.549,99.8555,98.4356,98.2786,98.1257,98.4759,96.3115,99.2327,100.408,99.5901
1642.0896,91.6947,97.4072,100.953,100.472,96.3458,96.8249,88.8485,97.6539,43.6406,91.993,95.0505,95.5796,99.8428,86.7773,96.8508,94.1884,97.7954,87.6234,101.402,99.0536,91.4365,105.954,93.9649,106.16,105.262,102.88,107.83,106.13,106.975,96.2371,90.5384,102.653,105.701,77.5878,77.6451,104.166,102.296,92.9986,99.8538,104.921,97.0626,96.6961,97.638,99.8549,99.2179,93.1985,96.1277,86.9774,96.5987,95.9922,96.1462,96.4251,95.2691,97.7973,97.2077,94.3615,95.2579,95.5073,95.8318,94.7957,96.5361,92.2388,94.0439,94.5819,116.661,112.869,101.004,115.67,112.99,104.169,113.641,115.56,113.208,114.456,116.825,113.394,113.073,95.4035,115.3,99.3335,95.6421,100.021,98.8191,97.006,99.7521,97.8491,96.2422,97.8032,100.82,100.051,95.0449,96.7591,89.443,93.3198,94.4001,92.7161,98.4607,96.7748,94.5162,97.1677,100.531,99.8399,98.4132,98.231,98.0843,98.4617,96.3095,99.1898,100.373,99.5585
1643.0538,91.5468,97.1538,100.688,100.161,95.9995,96.4574,88.3644,97.1641,44.8691,91.4621,94.5202,95.0205,99.2308,86.2386,96.8272,94.1355,97.7836,87.3929,101.328,98.958,91.2477,105.949,93.7785,106.127,105.236,102.862,107.818,106.082,106.912,96.174,90.2586,102.391,105.373,77.1159,77.1781,103.818,101.924,92.5314,99.443,104.476,96.5996,96.2362,97.1394,99.3329,98.4859,92.6693,95.5689,86.3223,96.5304,95.9189,96.0497,96.2963,95.1208,97.6528,97.0554,94.2268,95.0734,95.3036,95.6534,94.6241,96.315,92.0208,93.8405,94.3513,116.731,112.945,101.033,115.729,113.028,104.03,113.693,115.622,113.262,114.489,116.868,113.44,113.101,95.3807,115.356,99.3417,95.6316,100.017,98.7736,96.9804,99.7144,97.8295,96.1978,97.7678,100.767,100.01,94.9643,96.7478,89.4191,93.22,94.3616,92.6144,98.4309,96.766,94.4513,97.1182,100.505,99.8143,98.3812,98.179,98.0345,98.4292,96.2923,99.1371,100.325,99.5139
1644.0181,91.286,96.7042,100.168,99.578,95.3763,95.7962,87.5999,96.302,46.0303,90.5158,93.5387,93.9611,98.0726,85.2199,96.7765,94.0623,97.736,87.1422,101.197,98.8002,91.0014,105.915,93.577,106.065,105.171,102.81,107.759,105.986,106.768,96.0341,89.8112,101.881,104.74,76.4644,76.502,103.115,101.196,91.7357,98.6445,103.607,95.747,95.3395,96.188,98.343,97.3072,91.6562,94.4965,85.2117,96.3924,95.7467,95.835,96.0298,94.8257,97.353,96.7445,93.9265,94.709,94.908,95.2791,94.2566,95.8895,91.6046,93.4281,93.9062,116.768,112.979,101.029,115.737,113.016,103.869,113.689,115.628,113.251,114.457,116.834,113.418,113.056,95.364,115.343,99.3469,95.624,100.013,98.7318,96.9633,99.6888,97.8148,96.1625,97.7473,100.733,99.9933,94.9105,96.7421,89.4179,93.1308,94.3396,92.521,98.4166,96.7685,94.3996,97.0918,100.497,99.8019,98.3655,98.1531,98.0078,98.4098,96.2907,99.1113,100.301,99.4944
1644.9823,90.9421,96.0955,99.4183,98.7574,94.5279,94.8933,86.6013,95.127,47.4533,89.2073,92.1678,92.4675,96.4402,83.7922,96.694,93.9757,97.6706,86.8712,101.019,98.5904,90.6968,105.85,93.3432,105.976,105.063,102.721,107.64,105.841,106.536,95.8275,89.1906,101.144,103.832,75.6364,75.6148,102.077,100.14,90.6229,97.4884,102.341,94.5283,94.0437,94.8303,96.9261,95.7814,90.2051,92.9628,83.6716,96.1888,95.471,95.5022,95.6279,94.3753,96.897,96.2774,93.4641,94.1581,94.3134,94.7136,93.6963,95.2708,90.9896,92.7992,93.2449,116.731,112.936,100.968,115.651,112.921,103.673,113.597,115.537,113.131,114.325,116.677,113.291,112.899,95.362,115.218,99.3438,95.6227,100.012,98.7072,96.9782,99.7053,97.8343,96.173,97.7827,100.765,100.047,94.9443,96.7498,89.4753,93.0664,94.358,92.4533,98.441,96.8055,94.3915,97.1234,100.533,99.8314,98.4,98.1938,98.0459,98.4435,96.3439,99.1593,100.343,99.5468
1645.9465,90.6197,95.4968,98.6324,97.9148,93.6918,94.0005,85.6083,93.9467,49.5625,87.869,90.7678,90.9371,94.7654,82.3418,96.5898,93.8975,97.6316,86.5946,100.838,98.3825,90.3746,105.764,93.0668,105.878,104.933,102.614,107.48,105.677,106.265,95.6139,88.4962,100.368,102.891,74.751,74.6475,100.96,99.0238,89.4205,96.2655,100.991,93.2243,92.6826,93.4192,95.4388,94.329,88.6876,91.362,82.0266,95.9702,95.1509,95.1274,95.1844,93.8566,96.3869,95.7611,92.9514,93.5333,93.6385,94.0932,93.0758,94.6086,90.3063,92.0815,92.5074,116.594,112.803,100.849,115.454,112.738,103.448,113.42,115.34,112.897,114.096,116.395,113.063,112.642,95.3826,114.971,99.328,95.6262,100.008,98.6988,97.0255,99.767,97.8895,96.2326,97.8742,100.86,100.167,95.071,96.7758,89.6165,93.0335,94.4238,92.4177,98.5077,96.8803,94.4357,97.22,100.614,99.9027,98.4877,98.3053,98.1563,98.5349,96.4522,99.2845,100.453,99.6717
1646.9108,90.4652,95.1742,98.1576,97.4235,93.2428,93.5194,85.0169,93.269,52.3085,87.0774,89.9527,90.0515,93.7915,81.5147,96.5019,93.8554,97.6624,86.3531,100.738,98.2667,90.1313,105.692,92.78,105.812,104.84,102.537,107.346,105.561,106.072,95.4956,87.9692,99.9081,102.36,74.0766,73.9084,100.266,98.3555,88.6033,95.5294,100.166,92.3913,91.8821,92.6015,94.5515,93.6148,87.7934,90.417,80.9281,95.8356,94.9271,94.8763,94.8967,93.4834,96.0471,95.4228,92.6228,93.0984,93.163,93.7,92.6754,94.1968,89.8409,91.5755,92.0047,116.416,112.648,100.727,115.226,112.546,103.246,113.244,115.13,112.652,113.877,116.112,112.836,112.401,95.4178,114.709,99.3043,95.6249,99.9936,98.6841,97.0646,99.8255,97.9352,96.2841,97.9504,100.937,100.261,95.187,96.8092,89.7985,93.0169,94.4991,92.3963,98.5763,96.9538,94.4898,97.3223,100.689,99.9651,98.5719,98.415,98.2711,98.6213,96.5464,99.4044,100.553,99.7833
1647.875,90.5073,95.2116,98.148,97.4355,93.3,93.5815,84.9703,93.2775,54.932,87.0686,89.9659,90.0847,93.8192,81.5557,96.4641,93.8505,97.7453,86.1745,100.744,98.271,90.0238,105.663,92.5437,105.8,104.826,102.523,107.3,105.535,106.034,95.511,87.7655,99.9238,102.428,73.7707,73.5893,100.243,98.3674,88.4247,95.5341,100.157,92.3026,91.9206,92.6508,94.5644,93.8268,87.8231,90.4363,80.7043,95.8306,94.8873,94.8411,94.8682,93.3921,96.0028,95.3835,92.6002,93.0122,93.0567,93.6776,92.643,94.173,89.7531,91.4642,91.9132,116.312,112.58,100.677,115.101,112.453,103.121,113.185,115.039,112.542,113.793,115.989,112.744,112.317,95.4433,114.584,99.2875,95.6117,99.9736,98.6487,97.0598,99.8326,97.9327,96.2749,97.9472,100.926,100.252,95.1865,96.8295,89.927,92.9917,94.531,92.3645,98.5998,96.9827,94.4997,97.3575,100.705,99.9716,98.5946,98.4415,98.3106,98.6388,96.563,99.432,100.568,99.7995
